CODUSU;ANO4;TRIMESTRE;NRO_HOGAR;REALIZADA;REGION;MAS_500;AGLOMERADO;PONDERA;IV1;IV1_ESP;IV2;IV3;IV3_ESP;IV4;IV5;IV6;IV7;IV7_ESP;IV8;IV9;IV10;IV11;IV12_1;IV12_2;IV12_3;II1;II2;II3;II3_1;II4_1;II4_2;II4_3;II5;II5_1;II6;II6_1;II7;II7_ESP;II8;II8_ESP;II9;V1;V2;V21;V22;V3;V4;V5;V6;V7;V8;V9;V10;V11;V12;V13;V14;V15;V16;V17;V18;V19_A;V19_B;IX_TOT;IX_MEN10;IX_MAYEQ10;ITF;DECIFR;IDECIFR;RDECIFR;GDECIFR;PDECIFR;ADECIFR;IPCF;DECCFR;IDECCFR;RDECCFR;GDECCFR;PDECCFR;ADECCFR;PONDIH;VII1_1;VII1_2;VII2_1;VII2_2;VII2_3;VII2_4;TIPO_HOGAR;MATERIAL_TECHUMBRE;DENSIDAD_HOGAR 
TQRMNOTTXHMLKSCDEGJBF00810003;2024;3;1;1;43;S;13;806;1;;5;1;;3;1;1;1;;1;1;1;2;2;2;2;5;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;2590000;10;10;10;10;;10;647500;8;8;8;8;;8;899;2;0;1;3;4;0;Nuclear;Material durable;Bajo
TQRMNOSURHKMKOCDEGJBF00872426;2024;3;1;1;43;S;13;829;1;;1;1;;1;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1370000;7;8;8;7;;8;685000;8;9;8;8;;8;946;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTPSHJOKSCDEGIBJ00872427;2024;3;1;1;41;N;12;288;1;;4;1;;4;1;1;1;;1;1;1;1;1;1;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;1700000;8;9;10;;9;10;425000;6;7;8;;7;8;295;2;0;3;4;1;0;Nuclear;Material durable;Bajo
TQRMNOPXXHLOKUCDEGIBJ00804687;2024;3;1;1;41;N;12;326;1;;2;1;;4;1;1;1;;1;1;1;1;2;1;2;2;1;2;0;2;2;2;0;0;0;0;1;;2;;1;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;2;2;1;0;1;500000;3;3;4;;3;3;500000;7;8;9;;8;9;325;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQQVHLOLLCDEGIBJ00804688;2024;3;1;1;41;N;12;309;1;;5;1;;1;1;1;1;;1;1;1;1;2;2;2;5;4;1;1;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;5;0;5;1395000;8;8;9;;8;9;279000;4;4;6;;5;6;309;2;0;3;0;0;0;Extendido;Material durable;Bajo
TQRMNOPXWHJKKTCDEGIBJ00866504;2024;3;1;1;41;N;12;374;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;0;0;0;0;;0;0;0;0;0;0;;0;0;388;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPQXHMMKTCDEGIBJ00852775;2024;3;1;1;41;N;12;330;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;2;0;6;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;1;0;1;590000;3;4;5;;4;4;590000;8;8;9;;8;10;335;96;0;1;0;0;0;Extendido;Material durable;Bajo
TQRMNOQPXHJMKPCDEGJBF00866291;2024;3;1;1;43;S;13;597;1;;2;1;;1;1;1;1;;1;1;1;2;2;2;2;2;1;1;1;1;1;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;450000;2;3;2;2;;2;450000;7;7;6;6;;6;646;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOSRQHJMKPCDEGJBF00866292;2024;3;1;1;43;S;13;896;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;1;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;1;1050000;6;7;6;6;;6;525000;7;8;7;7;;7;934;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSRSHJMKPCDEGJBF00872493;2024;3;1;1;43;S;13;639;1;;5;1;;2;1;1;1;;1;1;1;3;2;2;2;5;1;1;1;1;1;1;2;0;2;0;4;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;4250000;10;10;10;10;;10;2125000;10;10;10;10;;10;701;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQSMNOPXPHKOLQCDEIMBF00872494;2024;3;1;1;43;N;36;135;1;;1;1;;2;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;4;1;3;274000;1;1;1;;1;2;68500;1;1;1;;1;1;97;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORPUHKOLQCDEIMBF00872495;2024;3;1;1;43;N;36;119;1;;2;2;;2;2;2;1;;1;2;2;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;5;1;4;1565000;8;9;8;;9;8;313000;5;5;4;;6;5;395;1;2;3;4;0;0;Extendido;Material durable;Bajo
TQRMNOQRQHJMKOCDEGIBJ00866531;2024;3;1;1;41;N;12;284;1;;3;1;;1;1;1;1;;1;1;1;1;2;1;2;3;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;3;0;3;1225000;7;7;9;;8;9;408333,33;6;7;8;;7;8;299;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNPQQYHJOKPCDEGIBJ00866610;2024;3;1;1;41;N;12;643;1;;1;2;;4;2;1;1;;1;1;2;3;1;1;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;1;2;2;2;2;2;2;2;2;1;1;2;2;2;2;3;1;2;764000;4;5;7;;5;6;254666,67;4;4;6;;4;5;639;1;0;2;3;0;0;Nuclear;Material durable;Bajo
TQRMNOSSSHLMKRCDEGIBJ00809830;2024;3;1;1;41;N;12;345;1;;6;1;;2;1;1;1;;1;1;1;1;2;2;2;6;4;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;4;2;2;1600000;8;9;10;;9;10;400000;6;6;8;;7;8;350;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPPRHLMKTCDEGIBJ00804685;2024;3;1;1;41;N;12;393;1;;99;1;;2;1;1;1;;1;1;1;1;2;2;2;99;2;2;0;1;1;1;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;2250000;9;10;10;;10;10;1125000;10;10;10;;10;10;401;96;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQTRHLMKTCDEGIBJ00804686;2024;3;1;1;41;N;12;329;1;;4;1;;4;1;1;1;;1;1;1;1;1;2;2;4;3;2;0;1;2;2;2;0;2;0;6;;2;;1;1;1;2;2;2;2;1;2;2;2;2;1;2;2;2;2;1;1;2;2;2;2;5;0;5;1085000;6;7;8;;7;8;217000;3;3;5;;4;4;331;2;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORVQHJOMLCDEGGFB00872347;2024;3;1;1;42;S;10;768;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;1;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;1;1;1800000;9;9;9;9;;9;900000;9;9;10;9;;9;604;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSPSHLNLUCDEGGFB00804620;2024;3;1;1;42;S;10;458;1;;2;2;;1;2;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;12;;12;0;12;12;12;12;;12;0;1;0;97;0;0;0;Extendido;Material durable;Bajo
TQRMNOTQSHKNLNCDEHJGH00872348;2024;3;1;1;40;S;23;265;1;;3;2;;2;1;3;1;;1;2;2;1;2;1;2;3;1;2;0;2;2;2;0;0;0;0;6;;2;;3;1;2;2;2;2;2;1;2;2;2;2;2;2;1;2;1;2;2;2;2;2;2;5;0;5;980000;6;6;7;6;;6;196000;3;3;4;3;;4;244;4;0;3;0;0;0;Extendido;Material durable;Bajo
TQRMNOTQTHKNLNCDEHJGH00872349;2024;3;1;1;40;S;23;367;1;;3;1;;4;2;3;1;;1;1;2;1;2;1;2;3;1;2;0;2;2;2;0;0;0;0;1;;2;;3;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;2;2;2;2;1;0;1;450000;2;3;3;2;;3;450000;7;7;8;6;;8;383;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQSTHLMLPCDEHJGH00805997;2024;3;1;1;40;S;23;476;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;1;1;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;800000;5;5;5;4;;5;800000;9;9;10;9;;10;485;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQSUHLMLQCDEHJGH00806003;2024;3;1;1;40;S;23;385;1;;5;1;;4;1;1;1;;1;1;1;1;2;2;2;5;2;2;0;1;1;1;2;0;2;0;1;;1;;3;1;1;1;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;5;0;5;2370000;9;10;10;9;;10;474000;7;7;8;7;;8;372;4;0;96;0;0;0;Extendido;Material durable;Bajo
TQRMNORYSHKMLRCDEHJGH00872350;2024;3;1;1;40;S;23;367;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;2;2;2;0;0;0;0;1;;1;;1;1;1;2;1;2;2;2;2;1;2;2;2;2;1;2;2;2;1;2;2;2;2;10;3;7;917000;6;6;6;5;;6;91700;1;1;1;1;;1;368;2;3;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORYTHKMLRCDEHJGH00872351;2024;3;1;1;40;S;23;388;2;;4;1;;9;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;19;7;12;1443000;8;8;9;8;;8;75947,37;1;1;1;1;;1;459;2;0;7;8;0;0;Extendido;Material durable;Bajo
TQRMNOPPVHJNLRCDEHJGH00866198;2024;3;1;1;40;S;23;267;1;;4;1;;2;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;2;2;2;0;2;0;3;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;0;2;260000;1;1;1;1;;1;130000;2;2;2;1;;2;261;1;0;97;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQWYHJNLRCDEHJGH00866199;2024;3;1;1;40;S;23;254;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;1;2;2;2;2;0;0;0;0;1;;1;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;2;2;2;1;0;1;290000;1;1;1;1;;2;290000;4;5;6;4;;6;260;1;0;97;0;0;0;Extendido;Material durable;Bajo
TQRMNOTPXHLOLRCDEHJGH00806005;2024;3;2;1;40;S;23;274;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;2;2;0;2;0;6;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;320000;1;2;2;1;;2;320000;5;5;7;5;;7;260;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPWWHJMLLCDEIMBF00866317;2024;3;1;1;43;N;36;107;2;;2;1;;2;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;1;0;1;495000;3;3;3;;3;3;495000;7;7;7;;8;7;108;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOPTWHLLKSCDEIMBF00808143;2024;3;1;1;43;N;36;264;1;;2;1;;1;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;96;0;96;0;0;0;Extendido;Material durable;Bajo
TQRMNORXUHLLKSCDEIMBF00812999;2024;3;1;1;43;N;36;227;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOVPQHKLKTCDEIMBF00872352;2024;3;1;1;43;N;36;172;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTPVHJLLMCDEIMBF00866327;2024;3;1;1;43;N;36;343;2;;2;1;;9;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;1;0;1;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOPRUHKLKUCDEIMBF00872353;2024;3;1;1;43;N;36;209;2;;3;1;;9;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;1;2;2;2;2;3;1;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQYRHKNLLCDEIMBF00872354;2024;3;1;1;43;N;36;136;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;1;2;1;1;2;2;2;7;1;6;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOPTVHMOKQCDEGPDJ00810606;2024;3;1;1;40;N;19;211;1;;4;1;;2;1;1;1;;1;1;1;1;1;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;2;2;3;0;3;830000;5;5;6;;6;6;276666,67;4;4;6;;5;5;211;2;3;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORVWHMOKQCDEGPDJ00810598;2024;3;2;1;40;N;19;148;1;;4;2;;4;2;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;1;1;2;0;2;0;1;;1;;2;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;535000;3;3;3;;3;3;267500;4;4;5;;5;5;148;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPUTHJLKUCDEGPDJ00865989;2024;3;1;1;40;N;19;205;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;2;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;200000;1;1;1;;1;1;66666,67;1;1;1;;1;1;205;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTQRHMMLNCDEFNFF00809296;2024;3;1;1;41;N;7;272;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;2;2;0;2;0;6;;2;;1;2;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;921300;6;6;8;;6;7;460650;7;7;9;;7;7;457;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPRWHMMKTCDEGIBJ00809835;2024;3;1;1;41;N;12;332;2;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;3;2;0;1;1;2;2;0;2;0;3;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;1;2;2;2;2;4;0;4;950000;6;6;8;;6;7;237500;3;4;5;;4;5;323;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPYQHLOKUCDEFOCD00804271;2024;3;1;1;41;N;8;447;1;;2;1;;4;1;1;1;;1;1;1;2;1;1;2;2;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;5;1;4;520000;3;3;4;;3;6;104000;1;1;2;;1;3;541;2;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORUUHLOLMCDEFOCD00804360;2024;3;1;1;41;N;8;370;1;;3;2;;4;1;1;1;;1;1;2;1;2;2;2;3;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;2;0;2;350000;2;2;3;;2;4;175000;2;2;4;;3;5;465;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSPQHLOLMCDEFOCD00804352;2024;3;1;1;41;N;8;410;1;;1;1;;4;1;3;1;;1;2;2;3;2;2;2;1;1;2;0;2;2;2;0;0;0;0;2;;2;;2;1;2;2;2;2;2;1;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;1;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQTQHLOKNCDEGOIH00805472;2024;3;1;1;40;N;18;505;1;;3;1;;1;1;1;1;;1;1;1;2;2;2;2;3;3;2;0;1;2;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;4;0;4;1950000;9;9;10;;9;10;487500;7;7;9;;8;9;533;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQSMNOSRWHLOKNCDEGOIH00805473;2024;3;1;1;40;N;18;428;2;;1;2;;2;1;2;2;;1;2;2;2;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;2;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;400000;2;2;2;;2;2;200000;3;3;4;;3;4;407;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSVTHJMKNCDEGOIH00865927;2024;3;1;1;40;N;18;243;1;;2;2;;2;2;2;1;;1;2;1;2;2;2;2;2;2;2;0;1;2;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;3;0;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;3;0;1;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPYWHJMKOCDEGOIH00865928;2024;3;1;1;40;N;18;176;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;3;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;1;1;1;2;2;2;4;2;2;430000;2;2;3;;3;3;107500;1;1;2;;1;2;174;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQYVHJMKPCDEGOIH00865929;2024;3;1;1;40;N;18;147;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;1200000;7;7;8;;8;8;1200000;10;10;10;;10;10;145;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOPTUHKMKOCDEGOIH00872428;2024;3;1;1;40;N;18;205;1;;4;1;;1;1;1;1;;1;1;1;2;2;2;2;4;2;2;0;1;1;2;2;0;2;0;1;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;1;1;2;2;2;4;1;3;1224000;7;7;8;;8;8;306000;5;5;6;;5;7;208;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPYQHLNKOCDEGOIH00805453;2024;3;1;1;40;N;18;215;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;2;2;0;1;2;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;4;0;4;1025000;6;7;7;;7;7;256250;4;4;5;;4;6;239;3;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPRYHLOKPCDEGOIH00805466;2024;3;1;1;40;N;18;207;1;;4;2;;1;1;1;1;;1;1;1;3;2;2;2;4;3;2;0;1;1;2;2;0;2;0;1;;2;;1;1;1;2;2;2;2;1;2;2;2;2;2;2;2;1;1;1;1;2;2;2;2;6;0;6;458000;2;3;3;;3;3;76333,33;1;1;1;;1;1;217;2;0;5;0;0;0;Extendido;Material durable;Bajo
TQRMNOPWQHLMLPCDEHMHF00811197;2024;3;1;1;42;N;26;133;2;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;2;2;2;0;2;0;1;;1;;1;2;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;0;1;429000;2;2;2;;3;2;429000;6;7;7;;7;8;138;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOSRUHLMLPCDEHMHF00806254;2024;3;1;1;42;N;26;151;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;4;;1;;1;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;0;2;1765000;9;9;9;;9;9;882500;9;9;10;;10;10;184;1;2;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSQPHJMLOCDEHMHF00865924;2024;3;1;1;42;N;26;145;1;;6;1;;1;1;1;1;;1;1;1;1;2;2;2;6;2;2;0;1;1;1;2;0;2;0;1;;1;;1;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;700000;4;5;5;;5;5;350000;5;6;6;;6;6;173;2;0;97;0;0;0;Nuclear;Material durable;Bajo
TQRMNOQSWHMMLQCDEHMHF00854142;2024;3;1;1;42;N;26;161;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;800000;5;5;5;;6;5;400000;6;7;7;;7;7;186;2;1;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOPQYHLOKMCDEHGHJ00805691;2024;3;1;1;44;N;20;217;1;;4;1;;4;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;1;1;2;2;0;1;1;4;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;270000;1;1;1;;1;1;270000;4;4;3;;5;3;408;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNOQSUHMLKOCDEHGHJ00810784;2024;3;2;1;44;N;20;211;2;;2;1;;4;1;1;1;;1;1;1;1;2;2;2;2;1;2;0;1;1;2;2;0;2;0;3;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;0;1;540000;3;3;2;;3;2;540000;7;8;6;;8;6;202;1;0;98;0;0;0;Extendido;Material durable;Medio
TQRMNOQSWHMLKOCDEHGHJ00853618;2024;3;1;1;44;N;20;185;2;;1;1;;4;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;3;;1;;1;2;2;2;2;2;2;2;2;1;2;2;2;2;1;2;2;2;2;2;2;2;2;2;0;2;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOSTUHMLKOCDEHGHJ00810726;2024;3;1;1;44;N;20;206;1;;3;1;;4;1;1;1;;1;1;1;1;2;2;2;3;2;2;0;1;1;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;1;1;2;2;2;2;4;1;3;0;12;12;12;;12;12;0;12;12;12;;12;12;0;1;0;2;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTQYHKLKMCDEGOIH00872429;2024;3;1;1;40;N;18;75;1;;5;1;;2;1;1;1;;1;1;1;1;2;2;2;5;2;1;1;1;1;1;2;0;2;0;1;;1;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;1;2;2;2;2;4;0;4;1730000;9;9;9;;9;10;432500;6;7;8;;7;8;81;2;0;3;4;0;0;Nuclear;Material durable;Bajo
TQRMNOPVVHKMKMCDEGOIH00872430;2024;3;1;1;40;N;18;34;1;;3;1;;1;1;1;1;;1;1;1;1;2;2;2;3;1;2;0;1;1;1;2;0;2;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;1;2;2;2;2;1;0;1;360000;2;2;2;;2;2;360000;5;6;7;;6;7;34;1;0;98;0;0;0;Extendido;Material durable;Bajo
TQRMNORVTHKOKQCDEOJAH00872431;2024;3;1;1;44;N;93;85;1;;1;1;;2;1;1;1;;1;1;1;1;2;2;2;1;1;2;0;1;2;2;2;0;2;0;1;;1;;1;1;2;2;2;2;2;1;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;558000;3;3;2;;4;2;279000;4;4;3;;5;3;106;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNOTQSHMMLNCDEFNFF00809317;2024;3;1;1;41;N;7;271;1;;3;1;;4;1;1;1;;1;1;1;2;2;2;2;3;2;2;0;1;1;2;2;0;2;0;6;;2;;1;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;2;0;2;700000;4;4;6;;5;5;350000;5;6;7;;6;6;297;1;0;98;0;0;0;Nuclear;Material durable;Bajo
TQRMNORPTHLNKMCDEGNFJ00805337;2024;3;1;1;44;N;17;228;1;;4;1;;1;1;1;1;;1;1;1;1;2;2;2;4;1;2;0;2;2;2;0;0;0;0;1;;1;;1;2;1;2;2;2;2;2;2;2;2;2;2;2;2;2;2;2;1;2;2;2;2;4;0;4;0;12;12;12;;12;12;0;12;12;12;;12;12;0;2;0;96;0;0;0;Nuclear;Material durable;Bajo
